,lang,family,dialects,iso3code,glottocode,speakers,regions,off_lang,rec_min_lang,url
1546,"Tektitek, Teko","Mayan, Quichean–Mamean, Greater Mamean, Mamean, Tektitek, Teko","Mayan, Quichean–Mamean, Greater Mamean, Mamean, Tektitek, Teko",ttc,tekt1235,"3,100 ","Chiapas
Western Highlands", Mexico, Guatemala,https://en.wikipedia.org/wiki/Tektitek_language
1547,Meitei,"Sino-Tibetan, Tibeto-Burman, Central Tibeto-Burman, Meitei","Sino-Tibetan, Tibeto-Burman, Central Tibeto-Burman, Meitei",Either:titlemnititle – Manipurititleomptitle – Old Manipuri,mani1292title  Manipurititlemeit1246title  Meitei (standard dialect)titleloii1241title  Loi (titleChakpa dialecttitle)titlepang1284title  Pangal (Muslim dialect),Uknown,Northeast India and Neighbouring areas of Bangladesh and Myanmar,"
India
Manipur
","
Assam
Tripura
Bangladesh
Myanmar
",https://en.wikipedia.org/wiki/Meitei_language
1548,Khamti_people,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Khamti_people
1549,Angami,"Sino-Tibetan, Tibeto-Burman, Central Tibeto-Burman,  Kuki-Chin–Naga, Angami–Pochuri, Angami","Sino-Tibetan, Tibeto-Burman, Central Tibeto-Burman,  Kuki-Chin–Naga, Angami–Pochuri, Angami",njm,anga1288,"150,000 ",Nagaland,Unknown,Unknown,https://en.wikipedia.org/wiki/Angami_language
1550,Zaiwa,"Sino-Tibetan, (, Tibeto-Burman, ), Lolo–Burmese, Burmish, Maruic, Zaiwa","Sino-Tibetan, (, Tibeto-Burman, ), Lolo–Burmese, Burmish, Maruic, Zaiwa",atb,zaiw1241,"150,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Zaiwa_language
1551,Arhâ,"Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, New Caledonian – Loyalties, New Caledonian, Southern, South Southern, Wailic, Arhâ","Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, New Caledonian – Loyalties, New Caledonian, Southern, South Southern, Wailic, Arhâ",aqr,arha1237,170 ,"Poya, New Caledonia",Unknown,Unknown,https://en.wikipedia.org/wiki/Arha_language
1552,Cerro Xinolatépetl Totonac,"Totozoquean, \xa, Totonacan, Totonac, Central, Northern, Cerro Xinolatépetl Totonac","Totozoquean, \xa, Totonacan, Totonac, Central, Northern, Cerro Xinolatépetl Totonac",tqt,west1511,"1,600 ",Puebla,Unknown,Unknown,https://en.wikipedia.org/wiki/Ozomatl%C3%A1n_Totonac
1553,Rongmei,"Sino-Tibetan, Tibeto-Burman, Central Tibeto-Burman,  Kuki-Chin-Naga, Zemeic, Rongmei","Sino-Tibetan, Tibeto-Burman, Central Tibeto-Burman,  Kuki-Chin-Naga, Zemeic, Rongmei",nbu,rong1266,Uknown,"Assam, Manipur and Nagaland",Unknown,Unknown,https://en.wikipedia.org/wiki/Rongmei_language
1554,Khamnigan Mongol,"Mongolic, Central Mongolic, Khamnigan Mongol","Mongolic, Central Mongolic, Khamnigan Mongol",ykh,kham1281,Uknown,"Onon–Argun basin, Transbaikalia",Unknown,Unknown,https://en.wikipedia.org/wiki/Khamnigan_Mongol
1555,Mand,"Trans–New Guinea, Madang, Southern Adelbert, Sogeram, West, Mand","Trans–New Guinea, Madang, Southern Adelbert, Sogeram, West, Mand",ate,atem1241,8 ,Madang Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Mand_language
1556,Võro,"Uralic, Finno-Ugric, Finnic, South Estonian, Võro","Uralic, Finno-Ugric, Finnic, South Estonian, Võro",vro,voro1243,"100,000, including 13,000 Seto speakers ",Southern Estonia,Unknown,Unknown,https://en.wikipedia.org/wiki/V%C3%B5ro_language
1557,Kobiana,"Niger–Congo,Atlantic–Congo, Atlantic, Senegambian, Wolof–Nyun, Nyun-Buy, Kobiana","Niger–Congo,Atlantic–Congo, Atlantic, Senegambian, Wolof–Nyun, Nyun-Buy, Kobiana",kcj,kobi1241,"1,300 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Cobiana_language
1558,Cacaopera,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Cacaopera
1559,Romansh,"Indo-European, Italic, Latino-Faliscan, Romance, Italo-Western, Western Romance, Gallo-Romance, Rhaeto-Romance,  or Gallo-Rhaetian, , Romansh","Indo-European, Italic, Latino-Faliscan, Romance, Italo-Western, Western Romance, Gallo-Romance, Rhaeto-Romance,  or Gallo-Rhaetian, , Romansh",roh,roma1326,"Main language: 40,000 ",Grisons (Graubünden),  Switzerland,Unknown,https://en.wikipedia.org/wiki/Romansh_language
1560,Tapayúna (Kajkwakhrattxi),"Macro-Jê, Jê, Cerrado, Northern Jê, Trans-Tocantins, Trans-Araguaia, Tapajós (Suyá), Tapayúna (Kajkwakhrattxi)","Macro-Jê, Jê, Cerrado, Northern Jê, Trans-Tocantins, Trans-Araguaia, Tapajós (Suyá), Tapayúna (Kajkwakhrattxi)",–,beic1238,97 in Kawêrêtxikô ,Mato Grosso,Unknown,Unknown,https://en.wikipedia.org/wiki/Tapayuna_language
1561,Bulgebi,"Trans–New Guinea, Finisterre–Huon, Finisterre, Warup, Bulgebi","Trans–New Guinea, Finisterre–Huon, Finisterre, Warup, Bulgebi",bmp,bulg1265,150 ,Madang Province,Unknown,Unknown,https://en.wikipedia.org/wiki/Bulgebi_language
1562,New River Shasta,"Hokan, \xa, Shasta–Palaihnihan, Shastan, New River Shasta","Hokan, \xa, Shasta–Palaihnihan, Shastan, New River Shasta",Nonetitle (titlemistitle),newr1237,Uknown,"Salmon River, northern California",Unknown,Unknown,https://en.wikipedia.org/wiki/New_River_Shasta_language
1563,Auregnais,"Indo-European, Italic, Latino-Faliscan, Latin, Romance, Italo-Western, Western Romance, Gallo-Iberian, , Gallo-Romance, Gallo-Rhaetian, , Arpitan, –, Oïl, Oïl, Norman, Anglo-Norman, , Auregnais","Indo-European, Italic, Latino-Faliscan, Latin, Romance, Italo-Western, Western Romance, Gallo-Iberian, , Gallo-Romance, Gallo-Rhaetian, , Arpitan, –, Oïl, Oïl, Norman, Anglo-Norman, , Auregnais",–,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Auregnais
1564,Bieria,"Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, North-Central Vanuatu, Central Vanuatu, Epi-Efate, Epi, Bieria","Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, North-Central Vanuatu, Central Vanuatu, Epi-Efate, Epi, Bieria",brj,bier1246,70 ,Epi Island,Unknown,Unknown,https://en.wikipedia.org/wiki/Bieria_language
1565,Bada,"Austronesian, Malayo-Polynesian, Celebic, Kaili–Pamona, Southern, Badaic, Bada","Austronesian, Malayo-Polynesian, Celebic, Kaili–Pamona, Southern, Badaic, Bada",bhz,bada1261,"10,000 ",Sulawesi,Unknown,Unknown,https://en.wikipedia.org/wiki/Tobada%27_language
1566,Itonama,Language isolate,Language isolate,ito,iton1250,1 ,Beni Department, Bolivia,Unknown,https://en.wikipedia.org/wiki/Itonama_language
1567,Animere,"Niger–Congo,Atlantic–Congo, Kwa, Kebu–Animere, Animere","Niger–Congo,Atlantic–Congo, Kwa, Kebu–Animere, Animere",anf,anim1239,30 ,"East Central Ghana, Kecheibi and Kunda villages",Unknown,Unknown,https://en.wikipedia.org/wiki/Animere_language
1568,Totoli,"Austronesian, Malayo-Polynesian,  (MP), Celebic, Tomini–Tolitoli, \xa, Tolitoli, Totoli","Austronesian, Malayo-Polynesian,  (MP), Celebic, Tomini–Tolitoli, \xa, Tolitoli, Totoli",txe,toto1304,"25,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Totoli_language
1569,Faroese,"Indo-European, Germanic, North Germanic, West Scandinavian, Insular Scandinavian, Faroese","Indo-European, Germanic, North Germanic, West Scandinavian, Insular Scandinavian, Faroese",fao,faro1244,"69,000 ",,Faroe Islands,Denmark,https://en.wikipedia.org/wiki/Faroese_language
1570,Phuthi,"Niger–Congo,Atlantic–Congo, Volta-Congo, Benue–Congo, Bantoid, Southern Bantoid, Bantu, Southern Bantu, Nguni, Tekela, Phuthi","Niger–Congo,Atlantic–Congo, Volta-Congo, Benue–Congo, Bantoid, Southern Bantoid, Bantu, Southern Bantu, Nguni, Tekela, Phuthi",–,phut1246,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Phuthi_language
1571,Dargwa,"Northeast Caucasian, Dargin, Dargwa","Northeast Caucasian, Dargin, Dargwa",dartitle  (also titleDargin languagestitle),darg1241titlesout3261,"490,000 ",Dagestan," Russia
 Dagestan
",Unknown,https://en.wikipedia.org/wiki/Dargwa_language
1572,Pyu,Uknown,Uknown,Not provided,,Uknown, Bago Region,Unknown,Unknown,https://en.wikipedia.org/wiki/Pyu
1573,Sassarese,"Indo-European, Italic, Latino-Faliscan, Latin, Romance, Italo-Western, Italo-Dalmatian, Italo-Romance, (unclassified), Corsican, Sassarese","Indo-European, Italic, Latino-Faliscan, Latin, Romance, Italo-Western, Italo-Dalmatian, Italo-Romance, (unclassified), Corsican, Sassarese",sdc,sass1235,Uknown,Sardinia,Unknown, Sardinia ( Italy)),https://en.wikipedia.org/wiki/Sassarese_language
1574,"Cajatambo#:~:text=The%20variety%20of%20Quechua%20spoken,with%20the%20neighboring%20Huamalies%20Quechua._language",Uknown,Uknown,Not provided,,Uknown,Lima,Unknown,Unknown,"https://en.wikipedia.org/wiki/Cajatambo#:~:text=The%20variety%20of%20Quechua%20spoken,with%20the%20neighboring%20Huamalies%20Quechua._language"
1575,Zenaga,"Afro-Asiatic, Berber, Western, Zenaga","Afro-Asiatic, Berber, Western, Zenaga",zen,zena1248,"3,500 ",Mederdra,Unknown, Mauritania,https://en.wikipedia.org/wiki/Zenaga_language
1576,Namuzi,"Sino-Tibetan, Tibeto-Burman, Loloish,  orQiangic,  Naic, Namuzi","Sino-Tibetan, Tibeto-Burman, Loloish,  orQiangic,  Naic, Namuzi",nmy,namu1246,"5,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Namuyi_language
1577,Negidals,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Negidals
1578,Remo,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Remo
1579,Aimor%C3%A9,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Aimor%C3%A9
1580,Pentlatch,"Salish, Coast Salish, Central, Pentlatch","Salish, Coast Salish, Central, Pentlatch",ptw,pent1242,Uknown,Vancouver Island,Unknown,Unknown,https://en.wikipedia.org/wiki/Pentlatch_language
1581,Krevinian,"Uralic, Finnic, Southern Finnic, Votic, Krevinian","Uralic, Finnic, Southern Finnic, Votic, Krevinian",zkv,krev1234,Uknown,,Unknown,Unknown,"https://en.wikipedia.org/wiki/Krevinian_dialect#:~:text=Krevinian%2C%20or%20Krevin%20(Latvian%3A,city%20of%20Bauske%2C%20in%20Courland.&text=The%20Krevinian%20dialect%20left%20loanwords,such%20as%20kurika%20"
1582,Siriano,"Tucanoan, Eastern, Central, Desano–Siriano, Siriano","Tucanoan, Eastern, Central, Desano–Siriano, Siriano",sri,siri1274,217 ,,Unknown,Unknown,https://en.wikipedia.org/wiki/Siriano_language
1583,Nez_Perce,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Nez_Perce
1584,Chesu,"Sino-Tibetan, Tibeto-Burman, Lolo–Burmese, Loloish, Nisoish, Northern Loloish, Nasoid, Chesu","Sino-Tibetan, Tibeto-Burman, Lolo–Burmese, Loloish, Nisoish, Northern Loloish, Nasoid, Chesu",ych,ches1238,"3,300 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Chesu_language
1585,Hupa,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Hupa
1586,Tiriyó,"Cariban, GuiaUknown Carib, Taranoan, Tiriyo languages, Tiriyó","Cariban, GuiaUknown Carib, Taranoan, Tiriyo languages, Tiriyó",tri,trio1238,"2,100 ","Pará (Baixo Amazonas mesoregion), Sipaliwini District",Unknown,Unknown,https://en.wikipedia.org/wiki/Trio_language
1587,Semelai,"Austroasiatic, Aslian, Southern Aslian, Semelai","Austroasiatic, Aslian, Southern Aslian, Semelai",sza,seme1247,"4,100 ",Malay Peninsula,Unknown,Unknown,https://en.wikipedia.org/wiki/Semelai_language
1588,Arguni,"Austronesian, Malayo-Polynesian, Central–Eastern Malayo-Polynesian, Kei–Tanimbar, Bedoanas–Erokwanas, Arguni","Austronesian, Malayo-Polynesian, Central–Eastern Malayo-Polynesian, Kei–Tanimbar, Bedoanas–Erokwanas, Arguni",agf,argu1237,150 ,"Arguni Island, north coast Bomberai Peninsula",Unknown,Unknown,https://en.wikipedia.org/wiki/Arguni_language
1589,Provençal,"Indo-European, Italic, Latino-Faliscan, Latin, Romance, Italo-Western, Western Romance, Gallo-Romance, Occitano-Romance, Occitan, Provençal","Indo-European, Italic, Latino-Faliscan, Latin, Romance, Italo-Western, Western Romance, Gallo-Romance, Occitano-Romance, Occitan, Provençal",prvtitle  (retired); subsumed in titleoci,prov1235,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Proven%C3%A7al_language
1590,Shehri,"Afro-Asiatic, Semitic, West Semitic, South Semitic, Modern South Arabian, Eastern Modern South Arabian, Shehri","Afro-Asiatic, Semitic, West Semitic, South Semitic, Modern South Arabian, Eastern Modern South Arabian, Shehri",shv,sheh1240,"85,000 ",Dhofar,Unknown,Unknown,https://en.wikipedia.org/wiki/Shehri_language
1591,Guahibo,"Guahiban, Guahibo","Guahiban, Guahibo",Either:titleguhtitle – Guahibotitlegobtitle – Playero (Pepojivi),guah1254,Uknown,"Casanare, eastern Meta, Vichada, Guaviare, Guainia states (Colombia)Orinoco River (Venezuela)",Unknown,Unknown,https://en.wikipedia.org/wiki/Sikuani_language
1592,Guugu Yimithirr,"Pama–Nyungan, Paman,Yalanjic,  or Yimidhirr–Yalanji–Yidinic, Guugu Yimithirr","Pama–Nyungan, Paman,Yalanjic,  or Yimidhirr–Yalanji–Yidinic, Guugu Yimithirr",kky,gugu1255,810 ,"Hopevale, Queensland",Unknown,Unknown,https://en.wikipedia.org/wiki/Guugu_Yimithirr_language
1593,Chazumba Mixtec,"Oto-Manguean, Mixtecan, Mixtec, Chazumba–Xayacatlán, Chazumba Mixtec","Oto-Manguean, Mixtecan, Mixtec, Chazumba–Xayacatlán, Chazumba Mixtec",xtb,chaz1235,"3,800 ",Puebla–Oaxaca border,Unknown,Unknown,https://en.wikipedia.org/wiki/Chazumba_Mixtec_language
1594,Khojki_script,Uknown,Uknown,Not provided,,Uknown,"India, Pakistan, Sindh",Unknown,Unknown,https://en.wikipedia.org/wiki/Khojki_script
1595,Burunge,"Afro-Asiatic, Cushitic, South, West Rift, Burunge","Afro-Asiatic, Cushitic, South, West Rift, Burunge",bds,buru1320,"28,000 ",Dodoma,Unknown,Unknown,https://en.wikipedia.org/wiki/Burunge_language
1596,"Korebaju, Coreguaje","Tucanoan, Korebaju, Coreguaje","Tucanoan, Korebaju, Coreguaje",coe,kore1283,"2,100 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Koreguaje_language
1597,Chamalal,"Northeast Caucasian, Avar–Andic, Andic, Akhvakh–Tindi, Karata–Tindi, Botlikh–Tindi, Chamalal","Northeast Caucasian, Avar–Andic, Andic, Akhvakh–Tindi, Karata–Tindi, Botlikh–Tindi, Chamalal",cji,cham1309,500 ,Southwestern Dagestan[1],Unknown,Unknown,https://en.wikipedia.org/wiki/Chamalal_language
1598,Puelche,"PossiblyMosetén-ChoUknown, ChoUknown,  †\xa, Puelche–Het †\xa, Puelche","PossiblyMosetén-ChoUknown, ChoUknown,  †\xa, Puelche–Het †\xa, Puelche",pue,puel1244,Uknown,Río Negro,Unknown,Unknown,https://en.wikipedia.org/wiki/Puelche_language
1599,Atayal_people,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Atayal_people
1600,Cuzco Quechua,"Quechuan, Quechua II, Southern Quechua, Cuzco Quechua","Quechuan, Quechua II, Southern Quechua, Cuzco Quechua",Either:titlequztitle – Cuscotitleqvetitle – Eastern Apurímac,cusc1236title  Cuscotitleeast2551title  Eastern Apurímac,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Cusco_Quechua
1601,Ixcatlán Mazatec,"Oto-Manguean, Popolocan, Mazatecan, Lowland, Valley, Northern, Ixcatlán Mazatec","Oto-Manguean, Popolocan, Mazatecan, Lowland, Valley, Northern, Ixcatlán Mazatec",mzi,ixca1246,"8,600 ",Oaxaca,Unknown,Unknown,https://en.wikipedia.org/wiki/Ixcatl%C3%A1n_Mazatec_language
1602,Tlacolula Valley Zapotec,"Oto-Manguean, Zapotecan, Zapotec, Central, Valley, Tlacolula Valley Zapotec","Oto-Manguean, Zapotecan, Zapotec, Central, Valley, Tlacolula Valley Zapotec",zab,sanj1284,Uknown,central Oaxaca,Unknown,Unknown,https://en.wikipedia.org/wiki/Western_Tlacolula_Valley_Zapotec
1603,Makah,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Makah
1604,Kwisi,unclassified,unclassified,Nonetitle (titlemistitle),kwis1235,Uknown,southern coast,Unknown,Unknown,https://en.wikipedia.org/wiki/Kwisi_people
1605,Naiki,"Dravidian, Central, Kolami–Naiki, Naiki","Dravidian, Central, Kolami–Naiki, Naiki",nit,sout1549,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Naiki_language
1606,Oroch,"Tungusic, Udegheic, Oroch","Tungusic, Udegheic, Oroch",oac,oroc1248,43; 28 ,Russian Far East,Unknown,Unknown,https://en.wikipedia.org/wiki/Oroch_language
1607,"Totor%C3%B3,_Cauca",Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,"https://en.wikipedia.org/wiki/Totor%C3%B3,_Cauca"
1608,"Kolami, kolava","Dravidian, Central, Kolami–Naiki, Kolami, kolava","Dravidian, Central, Kolami–Naiki, Kolami, kolava",Either:titlekfbtitle – Northwestern Kolamititlenittitle – titleSoutheastern Kolamititle (Naiki),nort2699,"128,451, 54% of ethnic population ","Maharashtra, Telangana, Madhya Pradesh",Unknown,Unknown,https://en.wikipedia.org/wiki/Kolava_language
1609,Cupe%C3%B1o,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Cupe%C3%B1o
1610,Pangwali,"Indo-European, Indo-Iranian, Indo-Aryan, Northern, Western Pahari, Pangwali","Indo-European, Indo-Iranian, Indo-Aryan, Northern, Western Pahari, Pangwali",pgg,pang1282,"19,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Pangvali_language
1611,Mariupolitan Greek,"Indo-European, Hellenic, Attic, –, Ionic, Pontic, \xa, Mariupolitan Greek","Indo-European, Hellenic, Attic, –, Ionic, Pontic, \xa, Mariupolitan Greek",–,mari1411,Uknown,Northern coast of the Sea of Azov,Unknown,Unknown,https://en.wikipedia.org/wiki/Mariupol_Greek
1612,Manide,"Austronesian, Malayo-Polynesian, Philippine,Manide–, Alabat, Manide","Austronesian, Malayo-Polynesian, Philippine,Manide–, Alabat, Manide",abd,cama1250,"3,800 ","Camarines Norte & Quezon, Luzon",Unknown,Unknown,https://en.wikipedia.org/wiki/Manide_language
1613,Neme,"Yam, Nambu, Neme","Yam, Nambu, Neme",nex,neme1244,200 ,Western Province (Papua New Guinea),Unknown,Unknown,https://en.wikipedia.org/wiki/Dorro_language
1614,Lenca,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Lenca
1615,Nnaemeka_Ajuru,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Nnaemeka_Ajuru
1616,Jebero,"CahuapaUknown, Jebero","CahuapaUknown, Jebero",jeb,jebe1250,30 ,Jeberos,Unknown,Unknown,https://en.wikipedia.org/wiki/Jebero_language
1617,Ladin,"Indo-European, Italic, Latino-Faliscan, Latin, Romance, Italo-Western, Western Romance, Gallo-Iberian, Gallo-Romance, Rhaeto-Romance,  or Gallo-Rhaetian, , Ladin","Indo-European, Italic, Latino-Faliscan, Latin, Romance, Italo-Western, Western Romance, Gallo-Iberian, Gallo-Romance, Rhaeto-Romance,  or Gallo-Rhaetian, , Ladin",lld,ladi1250,"41,129 ",Ladinia (Trentino-Alto Adige/SüdtirolVeneto),Unknown,Unknown,https://en.wikipedia.org/wiki/Ladin_language
1618,Zumaia,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Zumaia
1619,Natanzi,"Indo-European, Indo-Iranian, Iranian, Western, Northwestern II, Tatic, Kermanic/Central Plateau, Northeastern, Natanzi","Indo-European, Indo-Iranian, Iranian, Western, Northwestern II, Tatic, Kermanic/Central Plateau, Northeastern, Natanzi",ntz,nata1252,several thousand[1] ,,Unknown,Unknown,https://en.wikipedia.org/wiki/Natanzi_language
1620,Ubykh,"Northwest Caucasian, Ubykh","Northwest Caucasian, Ubykh",uby,ubyk1235,Uknown,Sochi,Unknown,Unknown,https://en.wikipedia.org/wiki/Ubykh_language
1621,Ute,"Uto-Aztecan, Numic, Southern Numic, Colorado River, Ute","Uto-Aztecan, Numic, Southern Numic, Colorado River, Ute",Nonetitle (titlemistitle),utee1244,Uknown,"Utah, Colorado",Unknown,Unknown,https://en.wikipedia.org/wiki/Ute_language
1622,Bangani,"Indo-European, Indo-Iranian, Indo-Aryan, Northern, Bangani","Indo-European, Indo-Iranian, Indo-Aryan, Northern, Bangani",–,bang1335,Uknown,Garhwal,Unknown,Unknown,https://en.wikipedia.org/wiki/Bangani
1623,Havasupai–Hualapai,"Yuman–Cochimí, Core Yuman, Pai, Havasupai–Hualapai","Yuman–Cochimí, Core Yuman, Pai, Havasupai–Hualapai",yuftitle  Havasupai‑Walapai‑Yavapai,hava1248title  Havasupai‑Walapai‑Yavapaititlehava1249title  Havasupaititlewala1270title  Walapai,"Hualapai: about 1,000, all ages[2] ","Arizona, United States",Unknown,Unknown,https://en.wikipedia.org/wiki/Havasupai%E2%80%93Hualapai_language
1624,Nyangumarta,"Pama–Nyungan, Marrngu, Nyangumarta","Pama–Nyungan, Marrngu, Nyangumarta",nna,nyan1301,240 ,Western Australia,Unknown,Unknown,https://en.wikipedia.org/wiki/Nyangumarta_language
1625,Jaqaru,"Aymaran, Jaqaru","Aymaran, Jaqaru",jqr,tupe1234,740 ,,Unknown,Unknown,https://en.wikipedia.org/wiki/Jaqaru_language
1626,Olrat,"Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, North-Central Vanuatu, North Vanuatu, Torres-Banks, Olrat","Austronesian, Malayo-Polynesian, Oceanic, Southern Oceanic, North-Central Vanuatu, North Vanuatu, Torres-Banks, Olrat",olr,olra1234,3 ,Gaua,Unknown,Unknown,https://en.wikipedia.org/wiki/Olrat_language
1627,Crimean Tatar,"Turkic, Common Turkic, Kipchak, Kipchak–, Cuman, Crimean Tatar","Turkic, Common Turkic, Kipchak, Kipchak–, Cuman, Crimean Tatar",crh,crim1257,"580,000 ",Eastern Europe,Republic of Crimeaa (Russia)Autonomous Republic of Crimeaa (Ukraine),Romania (Dobrujan Tatar),https://en.wikipedia.org/wiki/Crimean_Tatar_language
1628,Ayoreo,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Ayoreo
1629,Menominee,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Menominee
1630,Thaayorre,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Thaayorre
1631,Cayubaba,Language isolate,Language isolate,cyb,cayu1262,0 ,Beni Department, Bolivia,Unknown,https://en.wikipedia.org/wiki/Cayuvava_language
1632,Lardil,"Macro-Pama–Nyungan, \xa, Tangkic, Lardil","Macro-Pama–Nyungan, \xa, Tangkic, Lardil",lbz,lard1243,65 ,"Bentinck Island, north west Mornington Island, Queensland",Unknown,Unknown,https://en.wikipedia.org/wiki/Lardil_language
