,lang,family,dialects,iso3code,glottocode,speakers,regions,off_lang,rec_min_lang,url
2213,Republic_of_Karelia,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republic_of_Karelia
2214,Republic_of_Kazakhstan,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republic_of_Kazakhstan
2215,Republic_of_Malawi,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republic_of_Malawi
2216,Republic_of_Mali,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republic_of_Mali
2217,Republic_of_Moldova,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republic_of_Moldova
2218,Republic_of_Mordovia,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republic_of_Mordovia
2219,Republic_of_Niger,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republic_of_Niger
2220,Republic_of_Poland,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republic_of_Poland
2221,Republic_of_Senegal,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republic_of_Senegal
2222,Republic_of_Serbia,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republic_of_Serbia
2223,Republic_of_Singapore,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republic_of_Singapore
2224,Republic_of_South_Africa,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republic_of_South_Africa
2225,Republic_of_Suriname,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republic_of_Suriname
2226,Republic_of_Tatarstan,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republic_of_Tatarstan
2227,Republic_of_Trinidad_and_Tobago,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republic_of_Trinidad_and_Tobago
2228,Republic_of_Uganda,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republic_of_Uganda
2229,Republic_of_Uzbekistan,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republic_of_Uzbekistan
2230,Republic_of_Vanuatu,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republic_of_Vanuatu
2231,Republic_of_Zambia,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republic_of_Zambia
2232,Republic_of_Zimbabwe,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republic_of_Zimbabwe
2233,Republic_of_the_Congo,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republic_of_the_Congo
2234,Republic_of_the_Gambia,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republic_of_the_Gambia
2235,Republic_of_the_Maldives,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republic_of_the_Maldives
2236,Republic_of_the_Sudan,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republic_of_the_Sudan
2237,Republic_of_the_Union_of_Myanmar,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republic_of_the_Union_of_Myanmar
2238,Republics_of_Russia,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Republics_of_Russia
2239,Reshe,"Niger–Congo,Atlantic–Congo, Benue–Congo, Kainji, Reshe","Niger–Congo,Atlantic–Congo, Benue–Congo, Kainji, Reshe",res,resh1242,Uknown,"Kebbi State, Niger State",Unknown,Unknown,https://en.wikipedia.org/wiki/Reshe_language
2240,Resian,"Indo-European, Balto-Slavic, Slavic, South Slavic, Western South Slavic, Slovene, Littoral dialect group, Resian","Indo-European, Balto-Slavic, Slavic, South Slavic, Western South Slavic, Slovene, Littoral dialect group, Resian",–,resi1246,929 ,Resia valley,Unknown, Italy,https://en.wikipedia.org/wiki/Resian_dialect
2241,Resígaro,"Arawakan, Northern, Upper Amazon, Western Nawiki, Resígaro","Arawakan, Northern, Upper Amazon, Western Nawiki, Resígaro",rgr,resi1247,1 ,,Unknown,Unknown,https://en.wikipedia.org/wiki/Res%C3%ADgaro_language
2242,Rikbaktsa,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Rikbaktsa
2243,Rinconada Bikol,"Austronesian, Malayo-Polynesian, Philippine, Central Philippine, Bikol languages, Inland Bikol, Rinconada Bikol","Austronesian, Malayo-Polynesian, Philippine, Central Philippine, Bikol languages, Inland Bikol, Rinconada Bikol",bto,irig1242,"230,000 ",Bicol,Regional language in the Philippines,Unknown,https://en.wikipedia.org/wiki/Rinconada_Bikol_language
2244,Ririo,"Austronesian, Malayo-Polynesian, Oceanic, Western, Meso-Melanesian, Northwest Solomonic, Choiseul, Ririo","Austronesian, Malayo-Polynesian, Oceanic, Western, Meso-Melanesian, Northwest Solomonic, Choiseul, Ririo",rri,riri1237,18 ,,Unknown,Unknown,https://en.wikipedia.org/wiki/Ririo_language
2245,Ritharnggu,"Pama–Nyungan, Yolngu Matha, Southern (Dhuwal), Ritharnggu","Pama–Nyungan, Yolngu Matha, Southern (Dhuwal), Ritharnggu",rit,rita1239,9 ,Northern Territory,Unknown,Unknown,https://en.wikipedia.org/wiki/Ritharrngu_language
2246,Rohingya,"Indo-European, Indo-Iranian, Indo-Aryan, Eastern, Bengali–Assamese, Rohingya","Indo-European, Indo-Iranian, Indo-Aryan, Eastern, Bengali–Assamese, Rohingya",rhg,rohi1238,2.5 million ,Rakhine State (Myanmar) and southeastern Chittagong Division (Bangladesh),Unknown,Unknown,https://en.wikipedia.org/wiki/Rohingya_language
2247,Roman_Empire,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Roman_Empire
2248,Roman_Republic,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Roman_Republic
2249,Romani,"Indo-European, Indo-Iranian, Indo-Aryan, Western Indo-Aryan, , Romani","Indo-European, Indo-Iranian, Indo-Aryan, Western Indo-Aryan, , Romani",romtitle – inclusive codetitleIndividual codes:titlermntitle – titleBalkan Romanititlermltitle – titleBaltic Romanititlermctitle – titleCarpathian Romanititlermftitle – titleFinnish Kalotitlermotitle – titleSinte Romanititlermytitle – titleVlax Romanititlermwtitle – titleWelsh Romani,roma1329,4.6 million ,,Unknown,"
 Austria
 Bosnia and Herzegovina
 Colombia
 Finland
 Germany
 Hungary
 Kosovo
 Montenegro
 North Macedonia
 Norway
 Poland
 Denmark
 Romania
 Serbia
 Slovakia
 Sweden
",https://en.wikipedia.org/wiki/Romani_language
2250,Romani_people,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Romani_people
2251,Romania,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Romania
2252,Romanian,"Indo-European, Italic, Latino-Faliscan, Latin, Romance, Eastern, Northern Romanian,b, Eastern Romanian,b, Romanian","Indo-European, Italic, Latino-Faliscan, Latin, Romance, Eastern, Northern Romanian,b, Eastern Romanian,b, Romanian",ron,roma1327,25 million ,"Central Europe, Southeastern Europe, and Eastern Europe"," Romania Moldova Transnistria (as ""Moldovan"") Vojvodina (Serbia) European Union"," Hungary Serbia (both as Romanian and ""Vlach"") Ukraine (both as Romanian and ""Moldovan"")",https://en.wikipedia.org/wiki/Romanian_language
2253,Romansh,"Indo-European, Italic, Latino-Faliscan, Romance, Italo-Western, Western Romance, Gallo-Romance, Rhaeto-Romance,  or Gallo-Rhaetian, , Romansh","Indo-European, Italic, Latino-Faliscan, Romance, Italo-Western, Western Romance, Gallo-Romance, Rhaeto-Romance,  or Gallo-Rhaetian, , Romansh",roh,roma1326,"Main language: 40,000 ",Grisons (Graubünden),  Switzerland,Unknown,https://en.wikipedia.org/wiki/Romansh_language
2254,Rongmei,"Sino-Tibetan, Tibeto-Burman, Central Tibeto-Burman,  Kuki-Chin-Naga, Zemeic, Rongmei","Sino-Tibetan, Tibeto-Burman, Central Tibeto-Burman,  Kuki-Chin-Naga, Zemeic, Rongmei",nbu,rong1266,Uknown,"Assam, Manipur and Nagaland",Unknown,Unknown,https://en.wikipedia.org/wiki/Rongmei_language
2255,Rotokas,"North Bougainville, Askopan, –Rotokas, Rotokas","North Bougainville, Askopan, –Rotokas, Rotokas",roo,roto1249,Uknown,Bougainville,Unknown,Unknown,https://en.wikipedia.org/wiki/Rotokas_language
2256,Rotuman,"Austronesian, Malayo-Polynesian, Central–Eastern Malayo-Polynesian,Eastern Malayo-Polynesian, Oceanic, Central–Eastern Oceanic,Central Pacific, West Fijian – Rotuman, Rotuman","Austronesian, Malayo-Polynesian, Central–Eastern Malayo-Polynesian,Eastern Malayo-Polynesian, Oceanic, Central–Eastern Oceanic,Central Pacific, West Fijian – Rotuman, Rotuman",rtm,rotu1241,"7,500 ",Rotuma," Rotuma, Fiji", Fiji,https://en.wikipedia.org/wiki/Rotuman_language
2257,Ruga,"Sino-Tibetan, Tibeto-Burman, Sal, Bodo–Garo, Koch, Ruga","Sino-Tibetan, Tibeto-Burman, Sal, Bodo–Garo, Koch, Ruga",ruh,ruga1238,10 ,,Unknown,Unknown,https://en.wikipedia.org/wiki/Ruga_language
2258,Rukai,"Austronesian, Rukai","Austronesian, Rukai",dru,ruka1240,"10,500 ",Pingtung CountyKaohsiung CountyTaitung County,Unknown,Unknown,https://en.wikipedia.org/wiki/Rukai_language
2259,Runes,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Runes
2260,Rushani,"Indo-European, Indo-Iranian, Iranian, Eastern Iranian, Pamiri, Rushani","Indo-European, Indo-Iranian, Iranian, Eastern Iranian, Pamiri, Rushani",–,rush1239,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Rushani_language
2261,Russia,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Russia
2262,Russian,"Indo-European, Balto-Slavic, Slavic, East Slavic, Russian","Indo-European, Balto-Slavic, Slavic, East Slavic, Russian",rus,russ1263,L1: 150 million ,,"
 UN member states

 Russia (state)
 Belarus (co-official)
 Kazakhstan (co-official)
 Kyrgyzstan (co-official)
 Tajikistan (as inter-ethnic language designated by the constitution)



As inter-ethnic language but with no official status, or as official on regional level

 Uzbekistanb (as inter-ethnic language despite having no de jure status)
 Moldova:
 Gagauzia (co-official)
Left Bank of the Dniester (co-official)
 Ukraine:
 Autonomous Republic of Crimeac


Partially recognized states

 Abkhaziad (co-official)
 South Ossetiad (co-official)
 Transnistria (state)


Organizations

 United Nations:
IAEA
ICAO
UNESCO
WHO
CIS
EAEU
CSTO
SCO
OSCE
ATS
ISO
","
List

 Romania
 Armenia
 Czech Republic
 Slovakia
 Moldova
 Ukraine
 China

",https://en.wikipedia.org/wiki/Russian_language
2263,Russian_Federation,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Russian_Federation
2264,Rusyn,"Indo-European, Balto-Slavic, Slavic, East Slavic, Rusyn","Indo-European, Balto-Slavic, Slavic, East Slavic, Rusyn",rue,rusy1239,"70,000 ",, Serbia (in Vojvodina), Bosnia and Herzegovina Croatia Czech Republic Hungary Poland Romania Slovakia,https://en.wikipedia.org/wiki/Rusyn_language
2265,Ruthenian,"Indo-European, Balto-Slavic, Slavic, East Slavic, Ruthenian","Indo-European, Balto-Slavic, Slavic, East Slavic, Ruthenian",Nonetitle (titlemistitle),,Uknown,,Grand Duchy of Lithuania (later replaced by Polish),Unknown,https://en.wikipedia.org/wiki/Ruthenian_language
2266,Rutul,"Northeast Caucasian, Lezgic, Samur, Western Samur, Rutul","Northeast Caucasian, Lezgic, Samur, Western Samur, Rutul",rut,rutu1240,"36,400 ","Southern Dagestan, Russian–Azerbaijani border"," Russia
 Dagestan
",Unknown,https://en.wikipedia.org/wiki/Rutul_language
2267,Rwanda,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Rwanda
2268,S%C3%A3o_Tom%C3%A9_and_Pr%C3%ADncipe,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/S%C3%A3o_Tom%C3%A9_and_Pr%C3%ADncipe
2269,Saaroa,"Austronesian, Tsouic, \xa, Saaroa–Kanakanabu, Saaroa","Austronesian, Tsouic, \xa, Saaroa–Kanakanabu, Saaroa",sxr,saar1237,10 ,"west central Mountains of Taiwan, south and southeast of Minchuan, along the Laonung River",Unknown,Unknown,https://en.wikipedia.org/wiki/Saaroa_language
2270,Sabanê,"Nambikwaran, Sabanê","Nambikwaran, Sabanê",sae,saba1268,3 ,Rondônia,Unknown,Unknown,https://en.wikipedia.org/wiki/Saban%C3%AA_language
2271,Sach,"Austroasiatic, Vietic, Chut, , Sach","Austroasiatic, Vietic, Chut, , Sach",–,sach1240,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Sach_language
2272,Saek,"Kra–Dai, Tai, Northern Tai, Saek","Kra–Dai, Tai, Northern Tai, Saek",skb,saek1240,"10,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Saek_language
2273,Saint_Vincent_and_the_Grenadines,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Saint_Vincent_and_the_Grenadines
2274,Saisiyat,"Austronesian, Northwest Formosan, Saisiyat","Austronesian, Northwest Formosan, Saisiyat",xsy,sais1237,"4,750 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Saisiyat_language
2275,Sak,"Sino-Tibetan, Tibeto-Burman, Sal, Jingpho–Luish, Luish, Sak","Sino-Tibetan, Tibeto-Burman, Sal, Jingpho–Luish, Luish, Sak",ckh,sakk1239,"4,000 ",Northwestern Rakhine State,Unknown,Unknown,https://en.wikipedia.org/wiki/Sak_language
2276,Sakapultek,"Mayan, Quichean–Mamean, Greater Quichean, Sakapultek","Mayan, Quichean–Mamean, Greater Quichean, Sakapultek",quv,saca1238,"6,500 ",El Quiché,Unknown,Guatemala,https://en.wikipedia.org/wiki/Sakapultek_language
2277,Sake,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Sake
2278,Sakha_Republic,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Sakha_Republic
2279,Sakhalin_Oblast,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Sakhalin_Oblast
2280,Salamanca,Uknown,Uknown,Not provided,,Uknown,Europe and North America,Unknown,Unknown,https://en.wikipedia.org/wiki/Salamanca
2281,Salar,"Turkic, Common Turkic, Oghuz, , , , Salar","Turkic, Common Turkic, Oghuz, , , , Salar",slr,sala1264,"70,000 ","Qinghai, Gansu, Xinjiang"," China
Xunhua Salar Autonomous County
Jishishan BoUnknown, Dongxiang and Salar Autonomous County
",Unknown,https://en.wikipedia.org/wiki/Salar_language
2282,Saliba,"Piaroa–Saliban, Saliba","Piaroa–Saliban, Saliba",slc,sali1298,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Saliba_language
2283,Salinan,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Salinan
2284,Salish,"Salishan, Interior Salish, Southern, Salish","Salishan, Interior Salish, Southern, Salish",Either:titleflatitle – Flatheadtitlespotitle – Spokane,kali1307,70[2] ,"Northwest, United States",Unknown,Unknown,https://en.wikipedia.org/wiki/Salish%E2%80%93Spokane%E2%80%93Kalispel_language
2285,Saluan,"Austronesian, Malayo-Polynesian, Celebic, Saluan–Banggai, Saluanic, Saluan","Austronesian, Malayo-Polynesian, Celebic, Saluan–Banggai, Saluanic, Saluan",loe,salu1253,Uknown,Sulawesi,Unknown,Unknown,https://en.wikipedia.org/wiki/Saluan_language
2286,Samatu,"Sino-Tibetan, (, Tibeto-Burman, ), Lolo–Burmese, Loloish, Central, Samatu","Sino-Tibetan, (, Tibeto-Burman, ), Lolo–Burmese, Loloish, Central, Samatu",Nonetitle (titlemistitle),sama1296,500 ,,Unknown,Unknown,https://en.wikipedia.org/wiki/Samatu_language
2287,Samei,"Sino-Tibetan, Tibeto-Burman, Lolo-Burmese, Loloish, Southeastern, Sani–Azha, Samei","Sino-Tibetan, Tibeto-Burman, Lolo-Burmese, Loloish, Southeastern, Sani–Azha, Samei",smh,same1240,"20,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Samei_language
2288,Samoa,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Samoa
2289,Samoan,"Austronesian, Malayo-Polynesian, Central–Eastern Malayo-Polynesian,Eastern Malayo-Polynesian, Oceanic, Central–Eastern Oceanic, Central Pacific, East Central Pacific, Polynesian, Nuclear Polynesian, Samoic,Samoan–, Tokelauan, Samoan","Austronesian, Malayo-Polynesian, Central–Eastern Malayo-Polynesian,Eastern Malayo-Polynesian, Oceanic, Central–Eastern Oceanic, Central Pacific, East Central Pacific, Polynesian, Nuclear Polynesian, Samoic,Samoan–, Tokelauan, Samoan",smo,samo1305,"510,000 ",Asia-Pacific, Samoa American Samoa,Unknown,https://en.wikipedia.org/wiki/Samoan_language
2290,Samosa,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Samosa
2291,"Samre,_Bangkok",Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,"https://en.wikipedia.org/wiki/Samre,_Bangkok"
2292,Samtskhe-Javakheti,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Samtskhe-Javakheti
2293,San Bartolo Yautepec Zapotec,"Oto-Manguean, Zapotecan, Zapotec, San Bartolo Yautepec Zapotec","Oto-Manguean, Zapotecan, Zapotec, San Bartolo Yautepec Zapotec",zpb,yaut1235,250 ,Oaxaca,Unknown,Unknown,https://en.wikipedia.org/wiki/San_Bartolo_Yautepec_Zapotec
2294,San Francisco Matlatzinca,"Oto-Manguean, , Western Oto-Manguean, Oto-Pame-ChiUknowntecan, Oto-Pamean, Matlatzincan-Ocuilteco, San Francisco Matlatzinca","Oto-Manguean, , Western Oto-Manguean, Oto-Pame-ChiUknowntecan, Oto-Pamean, Matlatzincan-Ocuilteco, San Francisco Matlatzinca",mat,sanf1262,"1,245 ",State of Mexico (San Francisco de los Ranchos),Mexico,Unknown,https://en.wikipedia.org/wiki/Matlatzinca_language
2295,San Miguel Piedras Mixtec,"Oto-Manguean, Mixtecan, Mixtec, San Miguel Piedras Mixtec","Oto-Manguean, Mixtecan, Mixtec, San Miguel Piedras Mixtec",xtp,sanm1294,460 ,Oaxaca,Unknown,Unknown,https://en.wikipedia.org/wiki/San_Miguel_Piedras_Mixtec
2296,San_Marino,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/San_Marino
2297,San_Salvador,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/San_Salvador
2298,San_people,Uknown,Uknown,Not provided,,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/San_people
2299,Sangkong,"Sino-Tibetan, Tibeto-Burman, Lolo–Burmese, Loloish, Southern, Bisoid, Sangkong","Sino-Tibetan, Tibeto-Burman, Lolo–Burmese, Loloish, Southern, Bisoid, Sangkong",sgk,sang1320,Uknown,,Unknown,Unknown,https://en.wikipedia.org/wiki/Sangkong_language
2300,Sanglechi,"Indo-European, Indo-Iranian, Iranian, Eastern, Sanglechi–Ishkashimi, Sanglechi","Indo-European, Indo-Iranian, Iranian, Eastern, Sanglechi–Ishkashimi, Sanglechi",sgy,sang1344,"2,200 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Sanglechi_language
2301,Sanhaja de Srair,"Afro-Asiatic, Berber, Northern, Atlas, , Sanhaja de Srair","Afro-Asiatic, Berber, Northern, Atlas, , Sanhaja de Srair",sjs,senh1238,"86,000 ",Rif,Unknown,Unknown,"https://en.wikipedia.org/wiki/Sanhaja_de_Srair_language#:~:text=Senhaja%20de%20Srair%20(%22Senhaja%20of,speaking%20area%20in%20eastern%20Rif.&text=Despite%20its%20speech%20area%2C%20the,the%20Atlas%20branch%20of%20Berber."
2302,Sanie,"Sino-Tibetan, Tibeto-Burman, Lolo–Burmese, Loloish, Kazhuoish, , Sanie","Sino-Tibetan, Tibeto-Burman, Lolo–Burmese, Loloish, Kazhuoish, , Sanie",ysy,sani1265,"8,000 ",,Unknown,Unknown,https://en.wikipedia.org/wiki/Sanyi_language
