,lang,family,dialects,iso3code,goglottocodettolog,speakers,regions,off_lang,rec_min_lang,url
1162,Dehong_Dai_and_Jingpo_Autonomous_Prefecture,,,,,,,,,https://en.wikipedia.org/wiki/Dehong_Dai_and_Jingpo_Autonomous_Prefecture
1163,Slavs,,,,,,,,,https://en.wikipedia.org/wiki/Slavs
1164,Bhojpuri,"['Indo-European', 'Indo-Iranian', 'Indo-Aryan', 'Eastern', 'Bihari', 'Bhojpuri']","['Northern Standard Bhojpuri', 'Western Standard Bhojpuri', 'Southern Standard Bhojpuri', 'Domra', 'Musahari', 'Caribbean Hindustani', '\xa0', '·', ' Trinidadian Hindustani', '\xa0', '·', ' Guyanese Hindustani', '\xa0', '·', ' Sarnami Hindoestani', 'Nagpuriya Bhojpuri', 'Fiji Hindi', 'Mauritian Bhojpuri', '[2]', 'South African Bhojpuri ', '(Naitali)', '[3]']",bho,bhoj1244,"51 million, partial count (2011 census)[1](additional speakers counted under Hindi)",Bhojpur-Purvanchal, Fiji (as Fiji Hindi)," India
Jharkhand[4]
",https://en.wikipedia.org/wiki/Bhojpuri
1165,Kannada,"['Dravidian', 'Proto-Dravidian', '[2]', '[3]', '[4]', 'South Dravidian', '[5]', 'Tamil-Kannada', 'Kannada–Badaga', 'Kannada']",,kan,nucl1305,L1: 44 million (2011)[1]L2: 15 million (2011)[1],Karnataka,"
India
Karnataka
",,https://en.wikipedia.org/wiki/Kannada
1166,Principality_of_Andorra,,,,,,,,,https://en.wikipedia.org/wiki/Principality_of_Andorra
1167,Darfur,,,,,,,,,https://en.wikipedia.org/wiki/Darfur
1168,N%27Ko_alphabet,,,,,,,,,https://en.wikipedia.org/wiki/N%27Ko_alphabet
1169,Northern_Territory,,,,,,,,,https://en.wikipedia.org/wiki/Northern_Territory
1170,Rinconada Bikol,"['Austronesian', 'Malayo-Polynesian', 'Philippine', 'Central Philippine', 'Bikol languages', 'Inland Bikol', 'Rinconada Bikol']","['Sinabukid', 'Sinaranəw']",bto,irig1242,"230,000 (2000 census)[1]",Bicol,Regional language in the Philippines,,https://en.wikipedia.org/wiki/Rinconada_Bikol_language
1171,Bussa,"['Afro-Asiatic', 'Cushitic', 'Lowland East', 'Oromoid', 'Konsoid', 'Konso–Gidole', 'Bussa']","['Moro-Toysala', 'Dubaysho', 'Nalo']",dox,buss1239,"18,000 (2007 census)[1][2]","Dirashe special woreda, Southern Ethiopia",,,https://en.wikipedia.org/wiki/Bussa_language
1172,Chewa,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta-Congo', 'Benue–Congo', 'Bantoid', 'Southern Bantoid', 'Bantu', 'Nyasa', 'Chewa']",,nya,nyan1308,7 million (2007)[1],Southeast Africa, Malawi,"
 Mozambique
 Zambia
",https://en.wikipedia.org/wiki/Chewa_language
1173,Māori,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Polynesian', 'Eastern Polynesian', 'Tahitic', 'Māori–', 'Moriori', '[', 'dubious', ' ', ' – ', 'discuss', ']', 'Māori']",,mri,maor1246,"Some 50,000 people report that they speak the language well or very well (2015)[1]186,000 self-report some knowledge of the language. (2018)[2]",Polynesia,New Zealand,,https://en.wikipedia.org/wiki/M%C4%81ori_language
1174,Runes,,,,,,,,,https://en.wikipedia.org/wiki/Runes
1175,Northern Sámi,"['Uralic', 'Sámi', 'Western', 'Northern Sámi']",,sme,nort2671,"(c. 25,000 cited 1992–2013)[1]",, Norway[2][3], Finland Sweden[4],https://en.wikipedia.org/wiki/Northern_S%C3%A1mi
1176,Ahtna,"['Dené–Yeniseian', '?\n', 'Na-Dené', 'Athabaskan', 'Northern Athabaskan', 'Ahtna']",,aht,ahte1237,15 (2020)[1]30 (2011)[2],Alaska (Copper River region), Alaska[3],,https://en.wikipedia.org/wiki/Ahtna_language
1177,Surjapuri,"['Indo-European', 'Indo-Iranian', 'Indo-Aryan', 'Eastern', 'Bengali–Assamese', 'Surjapuri']",,sjp,surj1235,"2,256,228 (2011 census)[1]","Bihar, West Bengal",,,https://en.wikipedia.org/wiki/Surajpuri_language
1178,Republic_of_the_Sudan,,,,,,,,,https://en.wikipedia.org/wiki/Republic_of_the_Sudan
1179,Overseas_France,,,,,,,,,https://en.wikipedia.org/wiki/Overseas_France
1180,Republic_of_Dagestan,,,,,,,,,https://en.wikipedia.org/wiki/Republic_of_Dagestan
1181,Urdu,"['Indo-European', 'Indo-Iranian', 'Indo-Aryan', 'Central Zone', 'Western Hindi', 'Hindustani', 'Urdu']","['Deccani', 'Dhakaiya', 'Judeo-Urdu']",urd,urdu1245,L1: 70 million (2011–2017)[4]L2: 170 million (2020)[4],"
Pakistan (widely used as lingua franca)[a]
Hindi Belt and Deccan, India[1]
Afghanistan[2]
Terai, Nepal[3]
Old Dhaka, Bangladesh
","
Pakistan (national)
India (scheduled language)
Jammu and Kashmir (co-official)
National Capital Territory of Delhi (additional)
Bihar (additional)
Uttar Pradesh (additional)
Jharkhand (additional)
Andhra Pradesh (additional)[5][6]
Telangana (additional)[7][8]
West Bengal (additional)
",South Africa (protected language)[9],https://en.wikipedia.org/wiki/Urdu
1182,Tibet,,,,,,,,,https://en.wikipedia.org/wiki/Tibet
1183,Yunnan_Province,,,,,,,,,https://en.wikipedia.org/wiki/Yunnan_Province
1184,Colombia,,,,,,,,,https://en.wikipedia.org/wiki/Colombia
1185,Crown_Dependencies,,,,,,,,,https://en.wikipedia.org/wiki/Crown_Dependencies
1186,Provinces_of_Thailand,,,,,,,,,https://en.wikipedia.org/wiki/Provinces_of_Thailand
1187,Hinuq,"['Northeast Caucasian', 'Tsezic', 'Tsez–Hinukh', 'Hinuq']",,gin,hinu1240,350 (2010 census)[1],Southern Dagestan,,,https://en.wikipedia.org/wiki/Hinuq_language
1188,Finland,,,,,,,,,https://en.wikipedia.org/wiki/Finland
1189,Welsh,"['Indo-European', 'Celtic', 'Insular Celtic', 'Brittonic', 'Western Brittonic', 'Welsh']","['Cofi', 'Gwyndodeg', 'Powyseg', 'Dyfedeg', 'Gwenhwyseg', 'Patagonian Welsh']",cym,wels1247,"
Wales: 538,300 (17.8% of the population of Wales in 2021, including both L1 and L2 speakers)
England: 110,000 (2001, estimated)[1]
Argentina: 1,500–5,000[2][3]
Canada: <3,885 (L1)[4]
Australia: 1,737 [5]
","United Kingdom (Wales, England), Argentina (Chubut Province)",Wales (United Kingdom),Argentina (Chubut Province),https://en.wikipedia.org/wiki/Welsh_language
1190,Sardinia,,,,,,,,,https://en.wikipedia.org/wiki/Sardinia
1191,Banten,,,,,,,,,https://en.wikipedia.org/wiki/Banten
1192,Chipewyan,"['Dené–Yeniseian', '?\n', 'Na-Dené', 'Athabaskan', 'Northern Athabaskan', 'Chipewyan']","['Dënesųłinë́ yatié', 'Dënedédliné yatié', 'Tthetsánót’iné yatié', 'Tetsǫ́t’iné yatié']",chp,chip1261,"11,325, 41% of ethnic population (2016 census)[2]","Northern Alberta, Saskatchewan, Manitoba; southern Northwest Territories and Nunavut",Canada (Northwest Territories)[3],,https://en.wikipedia.org/wiki/Chipewyan_language
1193,Armenian,"['Indo-European', 'Armenian']","['Yerevan', 'Homshetsi', 'Karabakh', 'Karin', 'Mush', 'Kharberd–Yerznka', 'Shabin–Karahisar', 'Kakavaberd', 'Zok']",Variously:titlehyetitle – titleEastern Armeniantitlehywtitle – titleWestern Armeniantitlexcltitle – titleClassical Armeniantitleaxmtitle – titleMiddle Armenian,arme1241,5.3 million[a] (2013–2021)[1],,"
 Armenia
Organisations:
 Eurasian Economic Union[b]
", Cyprus[5][6] Hungary[7] Iraq[8] Poland[9][10] Romania[11] Turkey[12][13][14][15] Ukraine[16],https://en.wikipedia.org/wiki/Armenian_language
1194,Anatolia,,,,,,,,,https://en.wikipedia.org/wiki/Anatolia
1195,Kurmanji,"['Indo-European', 'Indo-Iranian', 'Iranian', 'Western', 'Northwestern', 'Kurdish', 'Kurmanji']","['Botani (Boti)', 'Marashi', 'Ashiti', 'Bayezidi', 'Hekari', 'Shemdinani', 'Badini', 'Shikaki', 'Silivi', 'Mihemedi', '[1]']",kmr,nort2641,16 million (2021–2023)[2],"Autochthonous to Kurdistan, Kurdish diaspora[1]","
 Kurdistan Region[1]
 Rojava[3][4]
", Armenia[1],https://en.wikipedia.org/wiki/Northern_Kurdish
1196,Sicilian,"['Indo-European', 'Italic', 'Latino-Faliscan', 'Latin', 'Romance', 'Italo-Western', 'Italo-Dalmatian', 'Italo-Romance', 'Extreme Southern Italian', 'Sicilian']","['Pantesco', 'Western', 'Eastern', 'Central Metaphonetic', 'Southeast Metaphonetic', 'Ennese', 'Eastern Non-Metaphonetic', 'Messinese', 'Eoliano', 'Reggino']",scn,sici1248,4.7 million (2002)[1],Sicily,,Sicily (limited recognition)[2],https://en.wikipedia.org/wiki/Sicilian_language
1197,Azerbaijan,,,,,,,,,https://en.wikipedia.org/wiki/Azerbaijan
1198,Manchu_people,,,,,,,,,https://en.wikipedia.org/wiki/Manchu_people
1199,Nihali,['Language isolate'],,nll,niha1238,"2,500 (2016)[1]","Jalgaon Jamod, on the border of Maharashtra and Madhya Pradesh",,,https://en.wikipedia.org/wiki/Nihali_language
1200,Dakelh,"['Dené–Yeniseian', '?\n', 'Na-Dené', 'Athabaskan', 'Northern Athabaskan', 'Dakelh']","['Southern', ""Nak'albun/Dzinghubun""]",Either:titlecrxtitle – Carriertitlecaftitle – Southern Carrier,carr1248,"1,270 (2016 census)[1]",Central Interior of British Columbia,,,https://en.wikipedia.org/wiki/Carrier_language
1201,Guerrero,,,,,,,,,https://en.wikipedia.org/wiki/Guerrero
1202,Siberia,,,,,,,,,https://en.wikipedia.org/wiki/Siberia
1203,Lingala,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Benue–Congo', 'Southern Bantoid', 'Bantu', ' (', 'Zone C', ')', 'Bangi–Ntomba', ' (C.30)', 'Bangi–Moi', 'Bangi', 'Lingala']",['Bangala'],lin,ling1269,Native speakers: 20 million (2020)[1]L2 speakers: 20 million speakers (2020)[1],Congo River,"
 Congo–Kinshasa (national language)
 Congo-Brazzaville (national language)
",,https://en.wikipedia.org/wiki/Lingala
1204,Republic_of_Uzbekistan,,,,,,,,,https://en.wikipedia.org/wiki/Republic_of_Uzbekistan
1205,Rohingya,"['Indo-European', 'Indo-Iranian', 'Indo-Aryan', 'Eastern', 'Bengali–Assamese', 'Rohingya']",,rhg,rohi1238,2.5 million (2017)[1],Rakhine State (Myanmar) and southeastern Chittagong Division (Bangladesh),,,https://en.wikipedia.org/wiki/Rohingya_language
1206,Phoenician,"['Afro-Asiatic', 'Semitic', 'West Semitic', 'Central Semitic', 'Northwest Semitic', 'Canaanite', 'Phoenician']",,phn,phoe1239title  Phoeniciantitlephoe1238title  Phoenician–Punic,,,,,https://en.wikipedia.org/wiki/Phoenician_language
1207,Guyana,,,,,,,,,https://en.wikipedia.org/wiki/Guyana
1208,Korean_Peninsula,,,,,,,,,https://en.wikipedia.org/wiki/Korean_Peninsula
1209,Dutton_World_Speedwords,,,,,,,,,https://en.wikipedia.org/wiki/Dutton_World_Speedwords
1210,Azad_Kashmir,,,,,,,,,https://en.wikipedia.org/wiki/Azad_Kashmir
1211,Chechen_Republic,,,,,,,,,https://en.wikipedia.org/wiki/Chechen_Republic
1212,French_Guiana,,,,,,,,,https://en.wikipedia.org/wiki/French_Guiana
1213,Catalonia,,,,,,,,,https://en.wikipedia.org/wiki/Catalonia
1214,Comanche,"['Uto-Aztecan', 'Numic', 'Central Numic', 'Comanche']",,com,coma1245,<9 (2022)[1],"Oklahoma (formerly, Texas, New Mexico, Kansas, Colorado, Oklahoma)",,,https://en.wikipedia.org/wiki/Comanche_language
1215,Wadi_Fira_Region,,,,,,,,,https://en.wikipedia.org/wiki/Wadi_Fira_Region
1216,Kingdom_of_Bhutan,,,,,,,,,https://en.wikipedia.org/wiki/Kingdom_of_Bhutan
1217,U.S._state,,,,,,,,,https://en.wikipedia.org/wiki/U.S._state
1218,South_America,,,,,,,,,https://en.wikipedia.org/wiki/South_America
1219,Ukraine,,,,,,,,,https://en.wikipedia.org/wiki/Ukraine
1220,Shan,"['Kra–Dai', 'Tai', 'Southwestern', 'Northwestern (Shan)', 'Shan']","['Standard (Eastern)', 'Khün', 'Tai Nuea', 'Khamti', 'Tai Laing', 'Aiton', 'Phake', 'Khamyang', 'Turung']",shn,shan1277,4.7 million (2017)[1],Shan State,, Myanmar,https://en.wikipedia.org/wiki/Shan_language
1221,United_Mexican_States,,,,,,,,,https://en.wikipedia.org/wiki/United_Mexican_States
1222,Abenaki_people,,,,,,,,,https://en.wikipedia.org/wiki/Abenaki_people
1223,Anglo-Saxon_England,,,,,,,,,https://en.wikipedia.org/wiki/Anglo-Saxon_England
1224,Oaxaca,,,,,,,,,https://en.wikipedia.org/wiki/Oaxaca
1225,Java,,,,,,,,,https://en.wikipedia.org/wiki/Java
1226,Autonomous_communities_of_Spain,,,,,,,,,https://en.wikipedia.org/wiki/Autonomous_communities_of_Spain
1227,Italy,,,,,,,,,https://en.wikipedia.org/wiki/Italy
1228,Islamic_Republic_of_Iran,,,,,,,,,https://en.wikipedia.org/wiki/Islamic_Republic_of_Iran
1229,State_of_Arizona,,,,,,,,,https://en.wikipedia.org/wiki/State_of_Arizona
1230,Department_of_Pasco,,,,,,,,,https://en.wikipedia.org/wiki/Department_of_Pasco
1231,East_Nusa_Tenggara,,,,,,,,,https://en.wikipedia.org/wiki/East_Nusa_Tenggara
1232,Danish,"['Indo-European', 'Germanic', 'Northwest Germanic', '[3]', 'North Germanic', 'East Scandinavian', '[4]', 'Danish']","['Jutlandic', 'Insular', 'Dano-Faroese', 'Southern Schleswig', 'Perkerdansk', 'Dano-Norwegian', ' ', '†', 'Angel', ' ', '†', 'East Danish', 'South Jutlandic']",Either:titledantitle – Insular Danishtitlejuttitle – Jutlandic,dani1285title  Danishtitlejuti1236title  Jutish,6.0 million (2019)[2],"Denmark, Schleswig-Holstein (Germany);Additionally in the Faroe Islands and Greenland"," Kingdom of Denmark
 Denmark
 Faroe Islands
 Nordic Council

 European Union", Greenland Germany,https://en.wikipedia.org/wiki/Danish_language
1233,Sri_Lanka,,,,,,,,,https://en.wikipedia.org/wiki/Sri_Lanka
1234,Cheyenne,"['Algic', 'Algonquian', 'Cheyenne']",,chy,chey1247,380 (2020)[1],Montana and Oklahoma,,,https://en.wikipedia.org/wiki/Cheyenne_language
1235,Luo,"['Nilo-Saharan', '?\n', 'Eastern Sudanic', 'Nilotic', 'Western Nilotic', 'Luo', 'Southern Luo', 'Adhola', '–', 'Alur', '–Luo', 'Adhola', '–Luo', 'Luo']",,luo,luok1236,4.2 million (2009 census)[1],Nyanza province of Kenya and Mara Region of Tanzania,,,https://en.wikipedia.org/wiki/Luo_dialect
1236,Bhutan,,,,,,,,,https://en.wikipedia.org/wiki/Bhutan
1237,Scots,"['Indo-European', 'Germanic', 'West Germanic', 'North Sea Germanic', 'Anglo-Frisian', 'Anglic', 'Scots']","['Central', 'Southern', 'Ulster', 'Northern', 'Insular', 'Cromarty', ' ', '†', 'Doric', 'Glasgow']",sco,scot1243,"1,541,693 (2011)[1]","
Scotland: Scottish Lowlands, Northern Isles, Caithness, Arran and Campbeltown
Ulster (Ireland): Counties Down, Antrim, Londonderry, Donegal and Armagh
",Scotland[2],Northern Ireland (as Ulster Scots)Republic of Ireland (County Donegal; also as Ulster Scots),https://en.wikipedia.org/wiki/Scots_language
1238,Chukotka_Autonomous_Okrug,,,,,,,,,https://en.wikipedia.org/wiki/Chukotka_Autonomous_Okrug
1239,Abkhazia,,,,,,,,,https://en.wikipedia.org/wiki/Abkhazia
1240,Departments_of_El_Salvador,,,,,,,,,https://en.wikipedia.org/wiki/Departments_of_El_Salvador
1241,Tai Lue,"['Kra–Dai', 'Tai', 'Southwestern', ' (Thai)', 'Chiang Saen', 'Tai Lue']",,khb,luuu1242,"550,000 (2000–2013)[1]","Yunnan, China",, China Laos Thailand Myanmar Vietnam,https://en.wikipedia.org/wiki/Tai_L%C3%BC_language
1242,Kabardian,"['Northwest Caucasian', 'Circassian', 'Kabardian']",,kbd,kaba1278,1.9 million (2020)[1],North Caucasus (Circassia)," Russia
 Kabardino-Balkaria
 Karachay-Cherkessia
", Israel Jordan Syria Libya,https://en.wikipedia.org/wiki/Kabardian_language
1243,Ewe_people,,,,,,,,,https://en.wikipedia.org/wiki/Ewe_people
1244,Pangasinan,,,,,,Ilocos Region,,,https://en.wikipedia.org/wiki/Pangasinan
1245,Venetian,"['Indo-European', 'Italic', 'Latino-Faliscan', 'Latin', 'Romance', 'Italo-Western', 'Western Romance', '(unclassified)', 'Venetian']","['Fiuman', 'Talian', 'Triestine', 'Chiplo']",vec,vene1258,3.9 million (2002)[5],"
Veneto[1][2]
Friuli-Venezia Giulia[1][2]
Trentino[1][2]
Istria County[3][4]
Coastal–Karst[3][4]
",,"
 Italy
→  Veneto
 Brazil (Talian dialect)[6]
→  Rio Grande do Sul
→  Santa Catarina
→  São Paulo
→  Minas Gerais
→  Espírito Santo
 Mexico (Chipilo)
→  Querétaro
→  Veracruz
→  Puebla
",https://en.wikipedia.org/wiki/Venetian_language
1246,Drehu,"['Austronesian', 'Malayo-Polynesian', 'Oceanic', 'Southern Oceanic', 'New Caledonian – Loyalties', 'Loyalty Islands', 'Drehu']",,dhv,dehu1237,"unknown; est. 13,000 includes many L2 speakers (2009)[1]","Lifou, New Caledonia",,,https://en.wikipedia.org/wiki/Drehu_language
1247,Romansh,"['Indo-European', 'Italic', 'Latino-Faliscan', 'Romance', 'Italo-Western', 'Western Romance', 'Gallo-Romance', 'Rhaeto-Romance', ' or Gallo-Rhaetian', '[3]', 'Romansh']","['Sursilvan', 'Tuatschin', 'Vallader', 'Jauer', 'Putèr', 'Surmiran', 'Sutsilvan']",roh,roma1326,"Main language: 40,000 (2019)[1]Regular speakers: 60,000 (2000)[2]",Grisons (Graubünden),  Switzerland,,https://en.wikipedia.org/wiki/Romansh_language
1248,Asturian,"['Indo-European', 'Italic', 'Latino-Faliscan', 'Latin', 'Romance', 'Italo-Western', 'Western', 'Iberian Romance', 'West Iberian', 'Asturleonese', 'Asturian']",['Western Asturian'],ast,astu1245,Around 1/3 of Asturians[1] (2000)62% of Asturians[2] (2017),Asturias,,Asturias[3]  (Spain),https://en.wikipedia.org/wiki/Asturian_language
1249,Tabasco,,,,,,,,,https://en.wikipedia.org/wiki/Tabasco
1250,Inner_Mongolia,,,,,,,,,https://en.wikipedia.org/wiki/Inner_Mongolia
1251,Lifou,,,,,,,,,https://en.wikipedia.org/wiki/Lifou
1252,Tibet_Autonomous_Region,,,,,,,,,https://en.wikipedia.org/wiki/Tibet_Autonomous_Region
1253,Republic_of_the_Congo,,,,,,,,,https://en.wikipedia.org/wiki/Republic_of_the_Congo
1254,Akan,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Volta–Congo', 'Kwa', 'Potou–Tano', 'Tano', 'Central Tano', 'Akan']","['Twi', 'Ahafo', 'Akuapem', 'Wasa', 'Fante', 'Agona', 'Anomabo', 'Abura', 'Gomoa', 'Akyem Bosome', 'Asen', 'Denkyira', 'Kwawu', 'Asante', 'Fante']",aka,akan1251title  Akanictitleakan1250,L1: 8.9 million (2013)[1]L2: 1 million (no date)[1],,None.— Government-sponsored language of Ghana,,https://en.wikipedia.org/wiki/Akan_language
1255,Oklahoma,,,,,,,,,https://en.wikipedia.org/wiki/Oklahoma
1256,Houa%C3%AFlou,,,,,,,,,https://en.wikipedia.org/wiki/Houa%C3%AFlou
1257,East_New_Britain_Province,,,,,,,,,https://en.wikipedia.org/wiki/East_New_Britain_Province
1258,Cantonese,"['Sino-Tibetan', 'Sinitic', 'Chinese', 'Yue', 'Yuehai', 'Cantonese']","['Xiguan', 'Hong Kong']",yuetitle  (superset for all Yue dialects),cant1236,,"Guangdong, eastern Guangxi", Hong Kong Macau,,https://en.wikipedia.org/wiki/Cantonese
1259,Palawan,,,,,,Mimaropa (in transition)[1][2][citation needed],,,https://en.wikipedia.org/wiki/Palawan
1260,Germany,,,,,,,,,https://en.wikipedia.org/wiki/Germany
1261,Libya,,,,,,,,,https://en.wikipedia.org/wiki/Libya
1262,Mandarin,"['Sino-Tibetan', 'Sinitic', 'Chinese', 'Mandarin']","['Northeastern', 'Beijing', 'Ji–Lu', 'Jiao–Liao', 'Lower Yangtze', 'Central Plains', 'Lan–Yin', 'Southwestern']",cmn,mand1415,L1: 940 million (2021)[1]L2: 200 million (no date)[1],Northern and southwestern China,,,https://en.wikipedia.org/wiki/Mandarin_Chinese
1263,Marwari_language,,,mwr,Nonetitleraja1256title  title(scattered in Rajasthani),"21 million, total count (2011 census)[1](additional speakers counted under Hindi)[2]",,,,https://en.wikipedia.org/wiki/Marwari_language
1264,Atlantic_Pyrenees,,,,,,Nouvelle-Aquitaine,,,https://en.wikipedia.org/wiki/Atlantic_Pyrenees
1265,Provinces_of_China,,,,,,,,,https://en.wikipedia.org/wiki/Provinces_of_China
1266,Acehnese,"['Austronesian', 'Malayo-Polynesian', 'Chamic', 'Acehnese']",,ace,achi1257,2.8 million (2010 census)[1],"Aceh, Sumatra","Indonesia
Aceh (co-official with Indonesian)
",,https://en.wikipedia.org/wiki/Acehnese_language
1267,Bassa,"['Niger–Congo', '?\n', 'Atlantic–Congo', 'Kru', 'Western', 'Bassa', 'Bassa']",,bsq,nucl1418,"410,000 (2006)[1]",,,,https://en.wikipedia.org/wiki/Bassa_language
1268,East_Java,,,,,,,,,https://en.wikipedia.org/wiki/East_Java
1269,Nunatsiavut,,,,,,,,,https://en.wikipedia.org/wiki/Nunatsiavut
1270,Warlpiri,"['Pama–Nyungan', 'Ngumpin–Yapa', 'Ngarrkic', 'Warlpiri']","['Warlpiri', 'Ngaliya', 'Walmala', 'Ngardilpa', 'Eastern Warlpiri']",wbp,warl1254,"2,624 (2021 census)[1]","Northern Territory, Australia",,,https://en.wikipedia.org/wiki/Warlpiri_language
1271,Latin,"['Indo-European', 'Italic', 'Latino-Faliscan', 'Latin']",,lat,impe1234titlelati1261,,, Vatican City,,https://en.wikipedia.org/wiki/Latin
1272,Alyutor,"['Chukotko-Kamchatkan', 'Chukotkan', 'Alyutor']","['Alutor', 'Palana Koryak']",alr,alut1245,25 (2010 census)[1],Kamchatka,"Tigilsky District, Karaginsky District, Kamchatka (Russia)",,https://en.wikipedia.org/wiki/Alyutor_language
1273,Cayuga_people,,,,,,,,,https://en.wikipedia.org/wiki/Cayuga_people
1274,Croatian,"['Indo-European', 'Balto-Slavic', 'Slavic', 'South', 'Western', '[2]', 'Serbo-Croatian', '[2]', 'Shtokavian', 'New Shtokavian', 'Eastern Herzegovinian', 'Croatian']",,hrv,croa1245,L1: 5.1 million  (including all dialects spoken by Croats) (2021)[1]L2: 1.3 million (2012)[1],Southeast Europe, Croatia Bosnia and Herzegovina (co-official)  Montenegro (co-official)[3] Serbia (in Vojvodina) Austria (in Burgenland) European Union, Slovakia[4]  Czech Republic[5] Hungary (in Baranya County)[6] Italy[7],https://en.wikipedia.org/wiki/Croatian_language
